Subject ID,Subject Mass (g),Cage,Time (min),VO2 (ml/h/kg),VCO2 (ml/h/kg),H(1),RER,Feed,Water,"XY, XT (counts)",Hour,Day,Experiment Hour (hrs),Exp Day,Weight (g),XA,YA,DateOneHours,Ambulatory Movements (counts),DateHalfHours,ThirtyMinute,O2,CO2,dO2,dCO2,VO2(1),VO2(2),VO2(3),VCO2(1),VCO2(2),VCO2(3),RER,H(1),H(2),H(3),XT+YT,XT,XA,XF,YT,YA,YF,Z,CenT,CenA,CenF,PerT,PerA,PerF,DistK,DistD,Speed,Drink,Feed,Feces,Urine,Weight,Gender
C57 C12 F0,22.7,BOX 4_4,21:35,3878,3464,19.113,0.893,5.08,5.22,1082,3/2/2021 21:35,3/2/2021,34,2,22.7,227,132,3/2/2021 21:00,359,3/2/2021 21:30,9:30 PM,20.45,0.323,0.303,0.277,3878,1487,84,3464,1328,75,0.893,19.113,7.327,0.413,1082,568,404,164,514,312,202,217,524,378,146,558,338,220,594425,6443,11,5.22,5.08,0,0,22.7,F
C57 C12 F0,22.6,BOX 4_4,21:45,3524,3168,17.393,0.899,5.18,5.22,536,3/2/2021 21:45,3/2/2021,34,2,22.6,437,453,3/2/2021 21:00,890,3/2/2021 21:30,9:30 PM,20.47,0.301,0.278,0.255,3524,1351,76,3168,1214,68,0.899,17.393,6.668,0.376,536,323,189,134,213,114,99,99,241,137,104,295,166,129,598581,4156,7,5.22,5.18,0,0,22.7,F
C57 C12 F0,22.9,BOX 4_4,21:55,3603,3329,17.882,0.924,5.25,5.36,634,3/2/2021 21:55,3/2/2021,34,2,22.9,475,389,3/2/2021 21:00,864,3/2/2021 21:30,9:30 PM,20.47,0.313,0.284,0.266,3603,1381,78,3329,1276,72,0.924,17.882,6.856,0.386,634,368,227,141,266,132,134,130,311,183,128,323,176,147,602245,3663,6,5.36,5.25,0,0,22.7,F
C57 C12 F0,22.6,BOX 4_4,22:05,3475,3229,17.268,0.929,5.26,5.45,1317,3/2/2021 22:05,3/2/2021,35,2,22.6,333,238,3/2/2021 22:00,571,3/2/2021 22:00,10:00 PM,20.48,0.304,0.273,0.258,3475,1332,75,3229,1238,70,0.929,17.268,6.62,0.373,1317,614,437,177,703,453,250,230,525,421,104,792,469,323,608986,6741,11,5.45,5.26,0,0,22.6,F
C57 C12 F0,22.6,BOX 4_4,22:15,3582,3217,17.672,0.898,5.26,5.45,1289,3/2/2021 22:15,3/2/2021,35,2,22.6,453,437,3/2/2021 22:00,890,3/2/2021 22:00,10:00 PM,20.47,0.303,0.279,0.256,3582,1373,77,3217,1233,69,0.898,17.672,6.775,0.382,1289,681,475,206,608,389,219,290,617,450,167,672,414,258,616379,7393,12,5.45,5.26,0,0,22.9,F
C57 C12 F0,22.6,BOX 4_4,22:25,3752,3427,18.576,0.913,5.28,5.45,892,3/2/2021 22:25,3/2/2021,35,2,22.6,422,490,3/2/2021 22:00,912,3/2/2021 22:00,10:00 PM,20.45,0.322,0.296,0.275,3752,1438,81,3427,1314,74,0.913,18.576,7.121,0.401,892,507,333,174,385,238,147,189,427,300,127,465,271,194,621120,4741,8,5.45,5.28,0,0,22.6,F
C57 C12 F0,22.5,BOX 4_4,22:35,3577,3258,17.699,0.911,5.35,5.45,1319,3/2/2021 22:35,3/2/2021,35,2,22.5,436,396,3/2/2021 22:00,832,3/2/2021 22:30,10:30 PM,20.47,0.308,0.282,0.262,3577,1371,77,3258,1249,70,0.911,17.699,6.785,0.382,1319,650,453,197,669,437,232,258,514,385,129,805,505,300,628255,7135,12,5.45,5.35,0,0,22.6,F
C57 C12 F0,22.5,BOX 4_4,22:45,3963,3481,19.468,0.879,5.35,5.45,1301,3/2/2021 22:45,3/2/2021,35,2,22.5,327,243,3/2/2021 22:00,570,3/2/2021 22:30,10:30 PM,20.44,0.327,0.311,0.28,3963,1519,86,3481,1335,75,0.879,19.468,7.463,0.421,1301,581,422,159,720,490,230,193,633,473,160,668,439,229,635764,7508,13,5.45,5.35,0,0,22.6,F
C57 C12 F0,22.5,BOX 4_4,22:55,3850,3375,18.907,0.876,5.35,5.46,1227,3/2/2021 22:55,3/2/2021,35,2,22.5,381,301,3/2/2021 22:00,682,3/2/2021 22:30,10:30 PM,20.45,0.317,0.301,0.271,3850,1476,83,3375,1294,73,0.876,18.907,7.248,0.408,1227,629,436,193,598,396,202,213,633,446,187,594,386,208,642513,6749,11,5.46,5.35,0,0,22.5,F
C57 C12 F0,22.5,BOX 4_4,23:05,3501,3178,17.312,0.908,5.37,5.46,893,3/2/2021 23:05,3/2/2021,36,2,22.5,407,268,3/2/2021 23:00,675,3/2/2021 23:00,11:00 PM,20.47,0.3,0.275,0.254,3501,1342,76,3178,1218,69,0.908,17.312,6.637,0.374,893,486,327,159,407,243,164,164,441,290,151,452,280,172,646743,4230,7,5.46,5.37,0,0,22.5,F
C57 C12 F0,22.5,BOX 4_4,23:15,3559,3203,17.567,0.9,5.4,5.52,1004,3/2/2021 23:15,3/2/2021,36,2,22.5,253,187,3/2/2021 23:00,440,3/2/2021 23:00,11:00 PM,20.47,0.301,0.277,0.255,3559,1364,77,3203,1228,69,0.9,17.567,6.735,0.379,1004,518,381,137,486,301,185,227,491,355,136,513,327,186,652382,5639,9,5.52,5.4,0,0,22.5,F
C57 C12 F0,22.5,BOX 4_4,23:25,3495,3149,17.256,0.901,5.41,5.58,965,3/2/2021 23:25,3/2/2021,36,2,22.5,336,397,3/2/2021 23:00,733,3/2/2021 23:00,11:00 PM,20.48,0.298,0.274,0.252,3495,1340,75,3149,1207,68,0.901,17.256,6.615,0.373,965,550,407,143,415,268,147,202,475,354,121,490,321,169,657952,5570,9,5.58,5.41,0,0,22.5,F
C57 C12 F0,22.5,BOX 4_4,23:35,3423,3094,16.912,0.904,5.51,5.58,690,3/2/2021 23:35,3/2/2021,36,2,22.5,552,575,3/2/2021 23:00,1127,3/2/2021 23:30,11:30 PM,20.48,0.293,0.268,0.247,3423,1312,74,3094,1186,67,0.904,16.912,6.483,0.365,690,367,253,114,323,187,136,196,278,203,75,412,237,175,661477,3525,6,5.58,5.51,0,0,22.5,F
C57 C12 F0,22.5,BOX 4_4,23:45,3209,2790,15.733,0.869,5.51,5.58,1086,3/2/2021 23:45,3/2/2021,36,2,22.5,157,78,3/2/2021 23:00,235,3/2/2021 23:30,11:30 PM,20.5,0.269,0.249,0.223,3209,1230,69,2790,1070,60,0.869,15.733,6.032,0.34,1086,469,336,133,617,397,220,173,628,440,188,458,293,165,667425,5948,10,5.58,5.51,0,0,22.5,F
C57 C12 F0,22.5,BOX 4_4,23:55,3949,3478,19.41,0.881,5.51,5.58,1591,3/2/2021 23:55,3/2/2021,36,2,22.5,164,87,3/2/2021 23:00,251,3/2/2021 23:30,11:30 PM,20.44,0.324,0.308,0.278,3949,1514,85,3478,1333,75,0.881,19.41,7.441,0.419,1591,758,552,206,833,575,258,336,715,560,155,876,567,309,676267,8842,15,5.58,5.51,0,0,22.5,F
C57 C12 F0,22.5,BOX 4_4,0:05,3307,2896,16.238,0.876,5.54,5.7,406,3/3/2021 0:05,3/3/2021,37,3,22.5,214,141,3/3/2021 0:00,355,3/3/2021 0:00,12:00 AM,20.49,0.28,0.26,0.234,3307,1268,71,2896,1110,63,0.876,16.238,6.225,0.351,406,252,157,95,154,78,76,155,188,130,58,218,105,113,678405,2138,4,5.7,5.54,0,0,22.5,F
C57 C12 F0,22.5,BOX 4_4,0:15,3317,3056,16.452,0.922,5.84,5.8,480,3/3/2021 0:15,3/3/2021,37,3,22.5,291,345,3/3/2021 0:00,636,3/3/2021 0:00,12:00 AM,20.49,0.292,0.262,0.246,3317,1272,72,3056,1172,66,0.922,16.452,6.307,0.355,480,278,164,114,202,87,115,169,179,100,79,301,151,150,682578,4174,7,5.8,5.84,0,0,22.5,F
C57 C12 F0,24,BOX 4_4,0:25,3156,3007,15.763,0.953,6.11,5.91,596,3/3/2021 0:25,3/3/2021,37,3,24,409,365,3/3/2021 0:00,774,3/3/2021 0:00,12:00 AM,20.5,0.287,0.25,0.24,3156,1210,68,3007,1153,65,0.953,15.763,6.043,0.34,596,344,214,130,252,141,111,136,286,197,89,310,158,152,685349,2771,5,5.91,6.11,0,0,22.5,F
C57 C12 F0,24.4,BOX 4_4,0:35,3781,3588,18.871,0.949,6.27,6.38,941,3/3/2021 0:35,3/3/2021,37,3,24.4,51,74,3/3/2021 0:00,125,3/3/2021 0:30,12:30 AM,20.45,0.335,0.301,0.288,3781,1450,82,3588,1376,78,0.949,18.871,7.234,0.408,941,419,291,128,522,345,177,185,383,306,77,558,330,228,690955,5606,9,6.38,6.27,0,0,22.5,F
C57 C12 F0,24,BOX 4_4,0:45,3256,3116,16.28,0.957,6.37,6.48,1162,3/3/2021 0:45,3/3/2021,37,3,24,2,2,3/3/2021 0:00,4,3/3/2021 0:30,12:30 AM,20.49,0.297,0.26,0.251,3256,1248,70,3116,1195,67,0.957,16.28,6.241,0.352,1162,573,409,164,589,365,224,191,809,554,255,353,220,133,698530,7575,13,6.48,6.37,0,0,24,F
C57 C12 F0,23.7,BOX 4_4,0:55,3275,3189,16.436,0.974,6.37,6.61,292,3/3/2021 0:55,3/3/2021,37,3,23.7,1,5,3/3/2021 0:00,6,3/3/2021 0:30,12:30 AM,20.49,0.302,0.262,0.256,3275,1256,71,3189,1223,69,0.974,16.436,6.301,0.355,292,99,51,48,193,74,119,100,263,108,155,29,17,12,699833,1302,2,6.61,6.37,0,0,24.4,F
C57 C12 F0,24.2,BOX 4_4,1:05,3108,2898,15.455,0.933,6.37,6.62,31,3/3/2021 1:05,3/3/2021,38,3,24.2,0,0,3/3/2021 1:00,0,3/3/2021 1:00,1:00 AM,20.51,0.278,0.246,0.233,3108,1192,67,2898,1111,63,0.933,15.455,5.925,0.334,31,3,2,1,28,2,26,32,31,4,27,0,0,0,699858,25,0,6.62,6.37,0,0,24,F
C57 C12 F0,24.3,BOX 4_4,1:15,2125,2036,10.627,0.958,6.37,6.62,13,3/3/2021 1:15,3/3/2021,38,3,24.3,10,10,3/3/2021 1:00,20,3/3/2021 1:00,1:00 AM,20.58,0.208,0.169,0.163,2125,815,46,2036,781,44,0.958,10.627,4.074,0.23,13,6,1,5,7,5,2,6,13,6,7,0,0,0,699904,47,0,6.62,6.37,0,0,23.7,F
C57 C12 F0,24.2,BOX 4_4,1:25,2211,2134,11.072,0.965,6.37,6.62,17,3/3/2021 1:25,3/3/2021,38,3,24.2,15,2,3/3/2021 1:00,17,3/3/2021 1:00,1:00 AM,20.58,0.216,0.176,0.171,2211,847,48,2134,818,46,0.965,11.072,4.245,0.239,17,5,0,5,12,0,12,1,17,0,17,0,0,0,700068,164,0,6.62,6.37,0,0,24.2,F
C57 C12 F0,24.6,BOX 4_4,1:35,2167,2084,10.843,0.962,6.37,6.63,53,3/3/2021 1:35,3/3/2021,38,3,24.6,0,0,3/3/2021 1:00,0,3/3/2021 1:30,1:30 AM,20.58,0.213,0.173,0.168,2167,831,47,2084,799,45,0.962,10.843,4.157,0.234,53,25,10,15,28,10,18,2,44,14,30,9,6,3,700249,180,0,6.63,6.37,0,0,24.3,F
C57 C12 F0,24.2,BOX 4_4,1:45,2277,2243,11.455,0.985,6.37,6.63,44,3/3/2021 1:45,3/3/2021,38,3,24.2,1,1,3/3/2021 1:00,2,3/3/2021 1:30,1:30 AM,20.57,0.225,0.182,0.18,2277,873,49,2243,860,48,0.985,11.455,4.391,0.247,44,35,15,20,9,2,7,4,44,17,27,0,0,0,700413,164,0,6.63,6.37,0,0,24.2,F
C57 C12 F0,24.2,BOX 4_4,1:55,2160,2129,10.868,0.985,6.37,6.63,9,3/3/2021 1:55,3/3/2021,38,3,24.2,72,43,3/3/2021 1:00,115,3/3/2021 1:30,1:30 AM,20.58,0.215,0.172,0.17,2160,828,47,2129,816,46,0.985,10.868,4.167,0.235,9,7,0,7,2,0,2,1,9,0,9,0,0,0,700441,28,0,6.63,6.37,0,0,24.6,F
C57 C12 F0,23.8,BOX 4_4,2:05,1978,1975,9.98,0.999,6.37,6.63,10,3/3/2021 2:05,3/3/2021,39,3,23.8,250,236,3/3/2021 2:00,486,3/3/2021 2:00,2:00 AM,20.59,0.204,0.159,0.159,1978,758,43,1975,757,43,0.999,9.98,3.826,0.216,10,3,1,2,7,1,6,0,10,2,8,0,0,0,700506,65,0,6.63,6.37,0,0,24.2,F
C57 C12 F0,24.5,BOX 4_4,2:15,2295,2216,11.496,0.966,6.39,6.63,181,3/3/2021 2:15,3/3/2021,39,3,24.5,302,272,3/3/2021 2:00,574,3/3/2021 2:00,2:00 AM,20.57,0.222,0.181,0.176,2295,880,50,2216,850,48,0.966,11.496,4.407,0.248,181,111,72,39,70,43,27,66,118,73,45,63,42,21,701194,688,1,6.63,6.39,0,0,24.2,F
C57 C12 F0,24.5,BOX 4_4,2:25,3156,3154,15.925,0.999,6.5,6.78,768,3/3/2021 2:25,3/3/2021,39,3,24.5,298,246,3/3/2021 2:00,544,3/3/2021 2:00,2:00 AM,20.5,0.297,0.251,0.251,3156,1210,68,3154,1209,68,0.999,15.925,6.105,0.344,768,365,250,115,403,236,167,176,346,254,92,422,232,190,705793,4599,8,6.78,6.5,0,0,23.8,F
C57 C12 F0,24.5,BOX 4_4,2:35,4245,4297,21.481,1.012,6.72,6.91,817,3/3/2021 2:35,3/3/2021,39,3,24.5,555,543,3/3/2021 2:00,1098,3/3/2021 2:30,2:30 AM,20.41,0.391,0.342,0.345,4245,1627,92,4297,1647,93,1.012,21.481,8.235,0.464,817,403,302,101,414,272,142,198,346,276,70,471,298,173,709781,3989,7,6.91,6.72,0,0,24.5,F
C57 C12 F0,24.6,BOX 4_4,2:45,3992,4000,20.155,1.002,6.9,7.29,817,3/3/2021 2:45,3/3/2021,39,3,24.6,304,301,3/3/2021 2:00,605,3/3/2021 2:30,2:30 AM,20.43,0.367,0.32,0.32,3992,1530,86,4000,1534,86,1.002,20.155,7.727,0.435,817,440,298,142,377,246,131,200,380,280,100,437,264,173,714900,5119,9,7.29,6.9,0,0,24.5,F
C57 C12 F0,24.8,BOX 4_4,2:55,3646,3619,18.37,0.993,6.96,7.42,1512,3/3/2021 2:55,3/3/2021,39,3,24.8,555,533,3/3/2021 2:00,1088,3/3/2021 2:30,2:30 AM,20.46,0.339,0.293,0.292,3646,1398,79,3619,1387,78,0.993,18.37,7.042,0.397,1512,730,555,175,782,543,239,288,758,595,163,754,503,251,723265,8365,14,7.42,6.96,0,0,24.5,F
C57 C12 F0,24.7,BOX 4_4,3:05,4116,4102,20.758,0.997,7.14,7.52,889,3/3/2021 3:05,3/3/2021,40,3,24.7,369,393,3/3/2021 3:00,762,3/3/2021 3:00,3:00 AM,20.42,0.374,0.328,0.327,4116,1578,89,4102,1573,89,0.997,20.758,7.958,0.448,889,433,304,129,456,301,155,194,523,363,160,366,242,124,727393,4128,7,7.52,7.14,0,0,24.6,F
C57 C12 F0,24.3,BOX 4_4,3:15,3281,3260,16.538,0.993,7.22,7.68,1493,3/3/2021 3:15,3/3/2021,40,3,24.3,405,352,3/3/2021 3:00,757,3/3/2021 3:00,3:00 AM,20.49,0.308,0.262,0.261,3281,1258,71,3260,1250,70,0.993,16.538,6.34,0.357,1493,722,555,167,771,533,238,284,789,610,179,704,478,226,735118,7725,13,7.68,7.22,0,0,24.8,F
C57 C12 F0,25.2,BOX 4_4,3:25,3162,3150,15.944,0.996,7.34,7.74,1129,3/3/2021 3:25,3/3/2021,40,3,25.2,234,193,3/3/2021 3:00,427,3/3/2021 3:00,3:00 AM,20.5,0.298,0.253,0.252,3162,1212,68,3150,1208,68,0.996,15.944,6.113,0.344,1129,515,369,146,614,393,221,244,634,446,188,495,316,179,741500,6383,11,7.74,7.34,0,0,24.7,F
C57 C12 F0,26,BOX 4_4,3:35,3276,3255,16.509,0.994,7.44,7.83,1124,3/3/2021 3:35,3/3/2021,40,3,26,126,96,3/3/2021 3:00,222,3/3/2021 3:30,3:30 AM,20.49,0.307,0.262,0.261,3276,1256,71,3255,1248,70,0.994,16.509,6.329,0.357,1124,580,405,175,544,352,192,186,586,424,162,538,333,205,746971,5470,9,7.83,7.44,0,0,24.3,F
C57 C12 F0,25.8,BOX 4_4,3:45,3055,3069,15.435,1.004,7.69,7.88,636,3/3/2021 3:45,3/3/2021,40,3,25.8,154,107,3/3/2021 3:00,261,3/3/2021 3:30,3:30 AM,20.5,0.294,0.247,0.247,3055,1171,66,3069,1176,66,1.004,15.435,5.917,0.333,636,330,234,96,306,193,113,113,386,250,136,250,177,73,750272,3301,6,7.88,7.69,0,0,25.2,F
C57 C12 F0,25.6,BOX 4_4,3:55,3104,3080,15.639,0.992,7.69,7.99,441,3/3/2021 3:55,3/3/2021,40,3,25.6,264,134,3/3/2021 3:00,398,3/3/2021 3:30,3:30 AM,20.5,0.292,0.247,0.245,3104,1190,67,3080,1181,67,0.992,15.639,5.996,0.338,441,238,126,112,203,96,107,123,392,199,193,49,23,26,752943,2671,4,7.99,7.69,0,0,26,F
C57 C12 F0,25.1,BOX 4_4,4:05,3214,3177,16.182,0.988,7.7,8.07,495,3/3/2021 4:05,3/3/2021,41,3,25.1,183,112,3/3/2021 4:00,295,3/3/2021 4:00,4:00 AM,20.49,0.302,0.258,0.256,3214,1232,69,3177,1218,69,0.988,16.182,6.204,0.35,495,267,154,113,228,107,121,152,373,200,173,122,61,61,756325,3382,6,8.07,7.7,0,0,25.8,F
C57 C12 F0,25.1,BOX 4_4,4:15,3138,3110,15.805,0.991,7.71,8.14,651,3/3/2021 4:15,3/3/2021,41,3,25.1,236,54,3/3/2021 4:00,290,3/3/2021 4:00,4:00 AM,20.5,0.295,0.25,0.248,3138,1203,68,3110,1192,67,0.991,15.805,6.059,0.341,651,405,264,141,246,134,112,122,481,295,186,170,103,67,758981,2656,4,8.14,7.71,0,0,25.6,F
C57 C12 F0,25.9,BOX 4_4,4:25,3063,3018,15.408,0.986,7.71,8.2,458,3/3/2021 4:25,3/3/2021,41,3,25.9,188,53,3/3/2021 4:00,241,3/3/2021 4:00,4:00 AM,20.51,0.289,0.246,0.243,3063,1174,66,3018,1157,65,0.986,15.408,5.907,0.333,458,264,183,81,194,112,82,109,372,233,139,86,62,24,760711,1730,3,8.2,7.71,0,0,25.1,F
C57 C12 F0,25.9,BOX 4_4,4:35,3521,3494,17.74,0.992,7.75,8.2,462,3/3/2021 4:35,3/3/2021,41,3,25.9,144,33,3/3/2021 4:00,177,3/3/2021 4:30,4:30 AM,20.47,0.324,0.28,0.278,3521,1350,76,3494,1340,75,0.992,17.74,6.801,0.383,462,353,236,117,109,54,55,188,305,193,112,157,97,60,762358,1647,3,8.2,7.75,0,0,25.1,F
C57 C12 F0,25.9,BOX 4_4,4:45,3988,4062,20.208,1.018,7.76,8.28,422,3/3/2021 4:45,3/3/2021,41,3,25.9,301,49,3/3/2021 4:00,350,3/3/2021 4:30,4:30 AM,20.43,0.372,0.322,0.326,3988,1529,86,4062,1557,88,1.018,20.208,7.747,0.436,422,301,188,113,121,53,68,121,231,142,89,191,99,92,764284,1927,3,8.28,7.76,0,0,25.9,F
C57 C12 F0,25.5,BOX 4_4,4:55,3037,3016,15.305,0.993,7.76,8.29,306,3/3/2021 4:55,3/3/2021,41,3,25.5,254,115,3/3/2021 4:00,369,3/3/2021 4:30,4:30 AM,20.51,0.287,0.243,0.242,3037,1164,66,3016,1156,65,0.993,15.305,5.867,0.331,306,232,144,88,74,33,41,52,196,112,84,110,65,45,765501,1216,2,8.29,7.76,0,0,25.9,F
C57 C12 F0,25.2,BOX 4_4,5:05,2994,3021,15.14,1.009,7.82,8.29,539,3/3/2021 5:05,3/3/2021,42,3,25.2,196,120,3/3/2021 5:00,316,3/3/2021 5:00,5:00 AM,20.51,0.287,0.24,0.242,2994,1148,65,3021,1158,65,1.009,15.14,5.804,0.327,539,446,301,145,93,49,44,156,337,222,115,202,128,74,767099,1598,3,8.29,7.82,0,0,25.9,F
C57 C12 F0,25.5,BOX 4_4,5:15,3533,3550,17.848,1.005,7.85,8.33,573,3/3/2021 5:15,3/3/2021,42,3,25.5,239,53,3/3/2021 5:00,292,3/3/2021 5:00,5:00 AM,20.47,0.328,0.281,0.282,3533,1354,76,3550,1361,77,1.005,17.848,6.842,0.386,573,370,254,116,203,115,88,172,446,276,170,127,93,34,769355,2256,4,8.33,7.85,0,0,25.5,F
C57 C12 F0,25.7,BOX 4_4,5:25,2991,2943,15.044,0.984,7.86,8.39,528,3/3/2021 5:25,3/3/2021,42,3,25.7,297,123,3/3/2021 5:00,420,3/3/2021 5:00,5:00 AM,20.51,0.283,0.239,0.235,2991,1147,65,2943,1128,64,0.984,15.044,5.767,0.325,528,294,196,98,234,120,114,97,406,232,174,122,84,38,770941,1586,3,8.39,7.86,0,0,25.2,F
C57 C12 F0,25.1,BOX 4_4,5:35,2945,2940,14.857,0.999,7.86,8.39,539,3/3/2021 5:35,3/3/2021,42,3,25.1,233,85,3/3/2021 5:00,318,3/3/2021 5:30,5:30 AM,20.52,0.28,0.233,0.233,2945,1129,64,2940,1127,64,0.999,14.857,5.696,0.321,539,379,239,140,160,53,107,165,404,226,178,135,66,69,772502,1561,3,8.39,7.86,0,0,25.5,F
C57 C12 F0,25.1,BOX 4_4,5:45,2954,2910,14.862,0.985,7.86,8.39,688,3/3/2021 5:45,3/3/2021,42,3,25.1,48,19,3/3/2021 5:00,67,3/3/2021 5:30,5:30 AM,20.51,0.281,0.236,0.234,2954,1133,64,2910,1116,63,0.985,14.862,5.697,0.321,688,449,297,152,239,123,116,196,535,311,224,153,109,44,774939,2437,4,8.39,7.86,0,0,25.7,F
C57 C12 F0,25.4,BOX 4_4,5:55,2703,2664,13.599,0.985,7.86,8.39,584,3/3/2021 5:55,3/3/2021,42,3,25.4,1,0,3/3/2021 5:00,1,3/3/2021 5:30,5:30 AM,20.53,0.263,0.219,0.216,2703,1036,58,2664,1021,58,0.985,13.599,5.213,0.294,584,360,233,127,224,85,139,193,538,285,253,46,33,13,776880,1941,3,8.39,7.86,0,0,25.1,F
C57 C12 F0,25.3,BOX 4_4,6:05,2984,2964,15.039,0.993,7.86,8.39,154,3/3/2021 6:05,3/3/2021,43,3,25.3,1,0,3/3/2021 6:00,1,3/3/2021 6:00,6:00 AM,20.51,0.283,0.238,0.237,2984,1144,64,2964,1136,64,0.993,15.039,5.765,0.325,154,88,48,40,66,19,47,137,132,51,81,22,16,6,777451,571,1,8.39,7.86,0,0,25.1,F
C57 C12 F0,25.3,BOX 4_4,6:15,2225,2085,11.077,0.937,7.86,8.39,4,3/3/2021 6:15,3/3/2021,43,3,25.3,0,0,3/3/2021 6:00,0,3/3/2021 6:00,6:00 AM,20.58,0.213,0.176,0.167,2225,853,48,2085,799,45,0.937,11.077,4.246,0.239,4,2,1,1,2,0,2,8,4,1,3,0,0,0,777462,11,0,8.39,7.86,0,0,25.4,F
C57 C12 F0,25.3,BOX 4_4,6:25,2484,2422,12.468,0.975,7.86,8.39,12,3/3/2021 6:25,3/3/2021,43,3,25.3,118,16,3/3/2021 6:00,134,3/3/2021 6:00,6:00 AM,20.55,0.241,0.199,0.195,2484,952,54,2422,928,52,0.975,12.468,4.78,0.269,12,3,1,2,9,0,9,1,12,1,11,0,0,0,777485,24,0,8.39,7.86,0,0,25.3,F
C57 C12 F0,25.1,BOX 4_4,6:35,2209,2097,11.025,0.949,7.86,8.39,9,3/3/2021 6:35,3/3/2021,43,3,25.1,0,0,3/3/2021 6:00,0,3/3/2021 6:30,6:30 AM,20.58,0.215,0.176,0.169,2209,847,48,2097,804,45,0.949,11.025,4.227,0.238,9,2,0,2,7,0,7,0,9,0,9,0,0,0,777501,16,0,8.39,7.86,0,0,25.3,F
C57 C12 F0,25.3,BOX 4_4,6:45,2581,2536,12.975,0.983,7.86,8.39,347,3/3/2021 6:45,3/3/2021,43,3,25.3,5,0,3/3/2021 6:00,5,3/3/2021 6:30,6:30 AM,20.55,0.246,0.204,0.201,2581,989,56,2536,972,55,0.983,12.975,4.974,0.28,347,225,118,107,122,16,106,90,327,118,209,20,16,4,779702,2201,4,8.39,7.86,0,0,25.3,F
C57 C12 F0,25.1,BOX 4_4,6:55,2090,1983,10.428,0.949,7.86,8.39,8,3/3/2021 6:55,3/3/2021,43,3,25.1,0,5,3/3/2021 6:00,5,3/3/2021 6:30,6:30 AM,20.59,0.205,0.166,0.159,2090,801,45,1983,760,43,0.949,10.428,3.998,0.225,8,4,0,4,4,0,4,0,8,0,8,0,0,0,779702,0,0,8.39,7.86,0,0,25.1,F
C57 C12 F0,25.1,BOX 4_4,7:05,2461,2297,12.24,0.933,7.86,8.39,55,3/3/2021 7:05,3/3/2021,44,3,25.1,0,1,3/3/2021 7:00,1,3/3/2021 7:00,7:00 AM,20.56,0.231,0.195,0.185,2461,944,53,2297,880,50,0.933,12.24,4.692,0.264,55,30,5,25,25,0,25,5,55,5,50,0,0,0,779753,51,0,8.39,7.86,0,0,25.3,F
C57 C12 F0,25.1,BOX 4_4,7:15,2308,2155,11.477,0.934,7.86,8.39,15,3/3/2021 7:15,3/3/2021,44,3,25.1,0,0,3/3/2021 7:00,0,3/3/2021 7:00,7:00 AM,20.57,0.218,0.182,0.172,2308,885,50,2155,826,47,0.934,11.477,4.4,0.248,15,5,0,5,10,5,5,0,15,5,10,0,0,0,779776,23,0,8.39,7.86,0,0,25.1,F
C57 C12 F0,25.1,BOX 4_4,7:25,2829,2622,14.05,0.927,7.86,8.39,5,3/3/2021 7:25,3/3/2021,44,3,25.1,0,0,3/3/2021 7:00,0,3/3/2021 7:00,7:00 AM,20.53,0.255,0.222,0.209,2829,1085,61,2622,1005,57,0.927,14.05,5.386,0.303,5,4,0,4,1,1,0,0,5,1,4,0,0,0,779776,0,0,8.39,7.86,0,0,25.1,F
C57 C12 F0,24.9,BOX 4_4,7:35,3033,2832,15.087,0.934,7.86,8.39,11,3/3/2021 7:35,3/3/2021,44,3,24.9,17,14,3/3/2021 7:00,31,3/3/2021 7:30,7:30 AM,20.51,0.275,0.241,0.228,3033,1163,66,2832,1086,61,0.934,15.087,5.784,0.326,11,11,0,11,0,0,0,0,11,0,11,0,0,0,779776,0,0,8.39,7.86,0,0,25.1,F
C57 C12 F0,23.9,BOX 4_4,7:45,3049,2822,15.135,0.926,7.86,8.39,0,3/3/2021 7:45,3/3/2021,44,3,23.9,240,125,3/3/2021 7:00,365,3/3/2021 7:30,7:30 AM,20.51,0.275,0.242,0.227,3049,1169,66,2822,1082,61,0.926,15.135,5.802,0.327,0,0,0,0,0,0,0,2,0,0,0,0,0,0,779776,0,0,8.39,7.86,0,0,25.1,F
C57 C12 F0,24.4,BOX 4_4,7:55,3077,2768,15.188,0.899,7.86,8.39,100,3/3/2021 7:55,3/3/2021,44,3,24.4,118,103,3/3/2021 7:00,221,3/3/2021 7:30,7:30 AM,20.51,0.269,0.241,0.221,3077,1180,66,2768,1061,60,0.899,15.188,5.823,0.328,100,39,17,22,61,14,47,22,87,25,62,13,6,7,779971,195,0,8.39,7.86,0,0,24.9,F
C57 C12 F0,23.6,BOX 4_4,8:05,4627,4243,22.927,0.917,7.86,8.39,588,3/3/2021 8:05,3/3/2021,45,3,23.6,114,57,3/3/2021 8:00,171,3/3/2021 8:00,8:00 AM,20.39,0.387,0.364,0.339,4627,1774,100,4243,1626,92,0.917,22.927,8.789,0.495,588,364,240,124,224,125,99,173,386,237,149,202,128,74,782508,2537,4,8.39,7.86,0,0,23.9,F
